song,label
"To Twoja wina, To Twoja wina

Kochałem jak nigdy, wierzyłem Ci, lecz
Miłością na niby Ty karmiłaś mnie
Chociaż bardzo się starałem, Tobie było ciągle źle
Że coś zmieni się tak myślałem lecz
Ty zniszczyłaś to co  więc

<RBEG>Ref: 
To Twoja wina, To Twoja wina 
Wykrzyczeć chcę Ci prosto to w twarz
Że rozpadł się świat 
Gorzkie łzy łykam sam
Ból cholerny wciąż nie daje mi spać

To Twoja wina czy słyszysz...
To Twoja wina że dziś nie ma już nas
Do Ciebie mam żal
Nie mam nocy i dnia
Czas cholerny nie chce goić tych ran<REND>
<EOST>


W milczeniu znosiłem, godziłem się z tym
O miłość walczyłem, zabrakło mi sił
Wokół Ciebie świat się kręcił, to co moglem dałem ci
Jednak w oczach Twych wciąż niedosyt był
Nie znaczyło to dla ciebie nic..

<RBEG>Ref:
To Twoja wina, To Twoja wina 
Wykrzyczeć chcę Ci prosto to w twarz
Że rozpadł się świat 
Gorzkie łzy łykam sam
Ból cholerny wciąż nie daje mi spać

To Twoja wina czy słyszysz...
To Twoja wina że dziś nie ma już nas
Do Ciebie mam żal
Nie mam nocy i dnia
Czas cholerny nie chce goić tych r<REND>a<EOST>n",1
"Spośród starych płyt gramofonowych
Jedną najpiękniejszą znam
Czasem, kiedy wieczór jest zimowy
Tę niemodną płytę sobie gram

Zdaje mi się wtedy, że wróciłaś
I wróciła młodość moja znów
Snuje się za nami słowo ""miłość""
Najpiękniejsze spośród wszystkich słów

Przy kominku mrok zapadł szary jak mgła
Przy kominku piosenkę starą ktoś gra
Powracają wspomnienia z dawnych tych dni
Gdy po raz pierwszy ""kocham cię"" mówiłaś mi

Powracają wspomnienia z dawnych tych dni
Gdy po raz pierwszy ""kocham cię"" mówiłaś mi

Patrzę na pożółkłe fotografie
I uśmiecham się wśród łez
Dziś już wytłumaczyć nie potrafię
Czemu tak mi źle bez ciebie jest

Stara płyta kręci się i szumi
Jest pęknięta tak jak serce me
Serce, co zapomnieć już nie umie
I z daleka pożegnanie śle

Przy kominku mrok zapadł szary jak mgła
Przy kominku piosenkę starą ktoś gra
Powracają wspomnienia z dawnych tych dni
Gdy po raz pierwszy ""kocham cię"" mówiłaś mi

Powracają wspomnienia z dawnych tych dni
Gdy po raz pierwszy ""kocham cię"" mówiłaś m<EOST>i",0
"Dziś już wiem
byłem głupi i 
tak mocno zraniłem cię
lecz błąd naprawić chce
wybacz
<EOST>
Tęsknie bardzo 
i o tym wiesz
jak rozdziera to serce me
a wyleczyć je tak trudno jest
<EOST>
Ile mam jeszcze czekać?
Czas ucieka
daj nadzieje
proszę cię
podaruj cząstkę siebie
chociaż nie wiesz
że ja tylko ciebie chcę
Ile mam jeszcze czekać?
Czas ucieka
daj nadzieje
proszę cię
podaruj cząstkę siebie
chociaż nie wiesz
tylko z tobą życie miałoby sens
<EOST>
Ten mój błąd zburzył cały świat
me serce jak suchy kwiat
któremu wody brak
cierpi 
<EOST>
Tęsknie bardzo 
i o tym wiesz
jak rozdziera to serce me
a wyleczyć je tak trudno jest
<EOST>
Ile mam jeszcze czekać?
Czas ucieka
daj nadzieje
proszę cię
podaruj cząstkę siebie
chociaż nie wiesz
że ja tylko ciebie chcę
ile mam jeszcze czekać?
Czas ucieka
daj nadzieje
proszę cię
podaruj cząstkę siebie
chociaż nie wiesz
tylko z tobą życie miałoby sen<EOST>s",1
"Idziesz poprzez świat
Park, długa noc
Co wstaje przed nowym Twoim dniem
W kieszeni grosza mniej
Z miłością krucho jest
Czy długo wytrzymasz, tak pędząc gdzieś?
Za chwilę wstanie nowy dzień
I będziesz musiał otrzeć z oka łzę
Popatrzysz jeszcze raz na smutny świat
I ruszysz w końcu gdzieś na kraniec dnia

<RBEG>Ref.:
To wszystko tak przemija w nas
Ta wielka miłość, żar gorący zgasł
I tylko cienia żal pośród fal
Czy to wszystko los nam dał? (2 x)

Stajesz z boku gdzieś
Ukrywasz szarą twarz
I patrzysz na niebo pełne gwiazd
Tak bardzo chciałbyś dziś
Osiągnąć nowy cel
A może się spełni ten piękny sen
Za chwilę wstanie nowy dzień
I będziesz musiał otrzeć z oka łzę
Popatrzysz jeszcze raz na smutny świat
I ruszysz w końcu gdzieś na kraniec dnia

<RBEG>Ref.:
To wszystko tak przemija w nas
Ta wielka miłość, żar gorący zgasł
I tylko cienia żal pośród fal
Czy to wszystko los nam dał? (6 <REND><REND>x<EOST>)",1
"Tysiąc pięknych dziewcząt dobrze znam
Wszystkie tylko nocą blisko mam
Bo przychodzą do mnie mówiąc o mnie
To jest właśnie ten
Tysiąc pięknych dziewcząt z mego snu
Może niespodzianie przyjdzie tu
Wtedy się okaże, siłą marzeń
Że to nie był sen

A myśli każda z nich
Że jest jedyna w moim śnie
Więc czy uwierzą mi
Że ja uwielbiam je
Tysiąc dziewcząt, nie mniej
Nie mniej zawsze tak
To niedobrze, to źle
Gdy choć jednej brak
Właśnie tysiąc, nie mniej, nie mniej
Wielbię w swoich snach

Tysiąc pięknych dziewcząt, nigdy mniej,
Nocą między nimi wiodę rej
Gdy przychodzą do mnie mówiąc o mnie
To jest właśnie ten
Tysiąc pięknych dziewcząt z mego snu
Może niespodzianie przyjdzie tu
Wtedy się okaże, siłą marzeń
Że to nie był sen

Dawniej człowiek miewał skromne sny
Śniło mi się nocą cały czas
O dwojgu nas, ja i ty
Kiedyś moich sennych marzeń szczyt
To godziny z tobą, tylko z tobą
Aż po świt my dwoje
Twoje ciche słowa przyjdę znów
Czekać mi kazały cały dzień
Na nocy cień, snów złudę
Teraz mam bogatsze nocą sny,
Jakież to ubogie było dawne ja i ty
Dziś mam lepsze sny

Tysiąc pięknych dziewcząt dobrze znam
Wszystkie tylko nocą blisko mam
Bo przychodzą do mnie mówiąc o mnie
To jest właśnie ten
Tysiąc pięknych dziewcząt z mego snu
Może niespodzianie przyjdzie tu
Wtedy się okaże, siłą marzeń
Że to nie był sen

Wtedy się okaże, siłą marzeń
Że to nie był sen
Niechże to będzie sen
Tysiąc dziewcząt, ja sam, to źle
Mogą zjawiać się w moim śnie
Ale na jawie nie
Bo to prawie o tysiąc za dużo
Za dużo, za duż<EOST>o",0
"Powiedz czy pamiętasz, ten nasz pierwszy raz
Popatrz jak ucieka czas
dwa wilgotne ciała, lekki dotyk ust
Brałaś mnie już tak do końca
czułem w sobie ogień, Twoich piersi żar
usidlałaś mnie do łez
to co było potem, dziś nie ważne jest
choć wspomnienia pozostaną
<EOST>
Utracona miłość, 
powiedz czy jej nie żal Ci
ah, jak chciało nam się żyć
utracona miłość 
tak mi szkoda tamtych dni, które już nie wrócą dziś
<EOST>
Dzisiaj nie wiem nawet, gdzie uciekłaś mi
czy masz wciąż 20lat
zakręconych nocy i upojnych dni, nikt nie zwróci nam na pewno
<EOST>
3x <RBEG>Ref:
Utracona miłość, 
powiedz czy jej nie żal Ci
ah, jak chciało nam się żyć
utracona miłość 
tak mi szkoda tamtych dni, które już nie wrócą dzi<REND>ś<EOST>.",0
"Jak tu pusto Ciebie brak Smutek mnie kołysze
Cała płonę Tęsknie tak List do Ciebie piszę
Dałam Ci siebie Oddałam duszę Ci 
Było jak w niebie Zraniłeś serce me
<EOST>
Do mnie wróć, do mnie wróć proszę Cie
By leczyć chcę tu rany 
Do mnie wróć, do mnie proszę Cie 
Wróć do mnie mój kochany
<EOST>
Przyszły szare dni Ktoś rozdzielił nas
Popłynęły rzeki Pełne srebrnych łez
Jednak dobry czas Goi rany więc
Wszystko Ci wybaczę Dobrze o tym wiesz 
<EOST>
W moich oczach same łzy Tak jak perły białe
W moim sercu tylko ty zostawiłeś ranę
Pisze do Ciebie i proszę przybądz tu 
Sama już nie wiem 
Więc wróć tu do mnie znów
<EOST>
Do mnie wróć, do mnie wróć proszę Cie
By leczyć chcę tu rany 
Do mnie wróć, do mnie proszę Cie 
Wróć do mnie mój kochany
<EOST>
Gdy przeczytasz list Pomyśl o mnie 
O tych wszystkich Chwilach co łączyły nas
Ja niewierze w to Że nie wrócisz już 
Że miłości płomień W twoim sercu zgasł
<EOST>
Piszę do Ciebie i proszę  przybądź tu 
Sama już nie wiem 
Więc wróć tu do mnie znów 
<EOST>
Do mnie wróć, do mnie wróć proszę Cie
By leczyć chcę tu rany 
Do mnie wróć, do mnie proszę Cie 
Wróć do mnie mój kochany
<EOST>
Do mnie wróć, do mnie wróć proszę Cię <EOST>!",1
"Och nie, znowu księżyc świeci tak jasno, że
Już wiesz, pod twym oknem stoję i śpiewam pieśń
A oczy twe i serce twoje zamknięte
Na miłości zew, na słowa me namiętne
<EOST>
Przecież tak kocham cię
Że aż boli serce
Czy ja też jestem twoim marzeniem?
Czy ty też kochasz mnie?
<EOST>
Proszę, na balkon wyjdź
Padnij w me ramiona
I będziemy już na zawsze razem
Nic nie rozłączy nas
<EOST>
Och nie, znowu księżyc świeci tak jasno, że
Już wiesz, pod twym oknem stoję i śpiewam pieśń
A oczy twe i serce twoje zamknięte
Na miłości zew, na słowa me namiętne
<EOST>
Znajdę dom twój za dnia
Okno twe oznaczę
I odnajdę je nawet tej nocy
Przy bladym świetle gwiazd
<EOST>
I zaśpiewam ci znów
O mojej miłości
Znajdę cię, nie pomylę się już
Bo znajdę twój dom za dni<EOST>a",0
"You and me
Got that some kind of chemistry
<EOST>
Like we that perfect recipe
And we headed for trouble
<EOST>
Oh you and me
Snacking on that forbidden tree
<EOST>
Boy I think it’s our destiny
That we conquer this jungle
<EOST>
There’s a tiger inside my body
And it’s finally running loose
<EOST>
Whenever I feel you on me
Oh I just gotta move
<EOST>
Let me be your tempo tempo
Let me take you way low way low
<EOST>
Gonna go my pace
Put you in that mood
<EOST>
Boy you go boom boom
Let me be your tempo tempo
Don’t you ever let go let go
<EOST>
Hands around my waist
You feeling my groove
Boy you go boom boom boom
<EOST>
Usually
I’m so into the melody
I forget the intensity
Of that rhythmic persuasion
<EOST>
But suddenly
You becoming my remedy
And I know that you’re getting me
all of these good vibrations
<EOST>
There’s a tiger inside my body
And it’s finally running loose
<EOST>
Whenever I feel you on me
Oh I just gotta move
Let me be your tempo tempo
Let me take you way low way low
<EOST>
Gonna go my pace
Put you in that mood
Boy you go boom boom
<EOST>
Let me be your tempo tempo
Don’t you ever let go let go
Hands around my waist
You feeling my groove
Boy you go boom boom boom
Tempo
<EOST>
Wanna feel that rush no no
Come and give it
Keep up the keep up the
I can’t get enough no no
Keep up the keep up the tempo
Wanna feel that rush no no
Come and give it
Keep up the keep up the
I can’t get enough no no
Keep up the keep up the tempo
<EOST>
Cause there is no way that you could be taming this fire
<EOST>
Let me be your tempo tempo
Don’t you ever let go let go
Hands around my waist
You feeling my groove
Boy you go boom boom
Tempo
<EOST>
Wanna feel that rush no no
Come and give it
Keep up the keep up the
I can’t get enough no no
Keep up the keep up the tempo
<EOST>
Wanna feel that rush no no
Come and give it
Keep up the keep up the
I can’t get enough no no
Keep up the keep up the temp<EOST>o",0
"jeszcze sam się uczę siebie
żyję tak, jak umiem żyć
do utraty tchu
raz mi gorzej z tym, 
raz lepiej
rzucam się 
w zdarzeń rwący nurt

jak w ucieczce, 
jak w podróży
do zamkniętych pukam drzwi
byle serce nieść
i choć nic się nie powtórzy
jeszcze raz 
myślą sięgam wstecz

o! jest gdzieś niebo jak len
o, o, o! noc za krótka na sen
o! dom, gdzie czeka znów ktoś
i gdzie miejsca jest dość
dla spóźnionych gości
o! twój rysunek na szkle
tylko na nim już dziś nie ma mnie...

idę dalej, żyję prędzej
pragnę, 
tracę to, co mam
czas doradcą złym
wieczorami piszę wiersze
chociaż ty 
już nie czytasz ich

biegną wiosny i jesienie
coraz bardziej dzieli nas
morze zwykłych spraw
mam już tylko to wspomnienie
choć i w nim 
mniej tych jasnych barw

o! jest gdzieś niebo jak len
o, o, o! noc za krótka na sen
o! dom, gdzie czeka znów ktoś
i gdzie miejsca jest dość
dla spóźnionych gości
o! twój rysunek na szkle
tylko na nim już dziś nie ma mnie...

ale kiedyś sam w pół drogi
stanę, 
cisnę nagle w kąt
cały ten mój świat
twarz ochłodzę kroplą wody
jakby mi 
znów ubyło lat

i odnajdę tamten ogień
i gościnny domu próg
i przyjazną dłoń
lecz czy tamtą twą urodę
zwróci nam rzeki bystra toń?

o! jest gdzieś niebo jak len
o, o, o! noc za krótka na sen
o! dom, gdzie czeka znów ktoś
i gdzie miejsca jest dość
dla spóźnionych gości
o! twój rysunek na szkle
tylko na nim już dziś nie ma mnie...
nie ma mnie

Laj, la la la la la laj
La la la la la laj
La la la la la la
Laj, la la la la la laj
Laj la la la la laj
La la la la la la
Laj, la la la la la laj
La la la la la laj
La la la la la la..<EOST>.",0
"Czy to są schody
Czy to wielki przeszkód tor
Do nieba sezonowych gwiazd
Bierzesz gitarę
I opuszczasz jedną z nor
Gdzieś w jednym z bezimiennych miast
<EOST>
Tak się zaczyna bieg
W scenerii ciągle podłej
Dokoła sztuczny śnieg
Brodłej, swojski Brodłej
<EOST>
Pniesz się do góry
Nagle słyszysz dziwny szmer
Ktoś tuż za tobą ciągle lazł
Z pozycji słusznych
Robi z ciebie wała kier
Przegraną kartę w walce klas
<EOST>
I to jest właśnie to
W scenerii ciągle podłej
Nieustający show
Brodłej, swojski Brodłej
<EOST>
Rozbłysły światła 
Osiągnąłeś to co chcesz
Panienkom lecą łzy jak groch
Jesteś na szczycie
I nareszcie dobrze wiesz
Jak może być wysoko dno
<EOST>
I tak do końca grasz
W scenerii ciągle podłej
Co chciałeś - to i masz
Brodłej, swojski Brodłe<EOST>j",0
"1. W oparach nocy przepadł sen 
choć jesteś przy mnie, widze cień 
jest tylko przepaść, czarna mgła 
i chęc do życia, która trwa, która trwa 

ref. 
Bez twojej wiary przegrany dziś dla mnie byłby świat 
bez twej nadziei w tej ziemi nie wyrósł by już kwiat 
bez twojej wiary nieznany do szczęścia byłby ślad 
bez naszych marzeń, na twarzy w uśmiechu dnia nie zakwitłby juz kwiat 

2. Człowiek w cierpieniu gubi się, 
Bólem zmęczony chce wciąż życ, 
boi się nocy patrzy dnia 
czeka jasności by z nią trwać by, z nią trwać 

ref. 2 <EOST>x",0
"Hosanna, Hosanna, Hosanna
Hosanna, Hosanna, Hosanna
Błogosławiony, który przychodzi
W imieniu Pańskim, Król Izraela
Błogosławiony, który przychodzi
W imieniu Pańskim, Król Izraela

Laj laj laj laj laj laj....

Hosanna, Hosanna, Hosanna
Hosanna, Hosanna, Hosanna
Błogosławiony, który przychodzi
W imieniu Pańskim, Król Izraela
Błogosławiony, który przychodzi
W imieniu Pańskim, Król Izraela

Laj laj laj laj laj laj....

Hosanna, Hosanna, Hosanna
Królowi Izraela
Hosanna, Hosanna, Hosanna
Królowi Izraela

Hosanna, Hosanna, Hosanna
Hosanna, Hosanna, Hosanna
Błogosławiony, który przychodzi
W imieniu Pańskim, Król Izraela
Błogosławiony, który przychodzi
W imieniu Pańskim, Król Izraela

Laj laj laj laj laj laj....

Hosanna, Hosanna, Hosanna
Królowi Izraela
Hosanna, Hosanna, Hosanna
Królowi Izrael<EOST>a",1
"Kto wyścigi z wiatrem wygra sam?
Kto nie zlęknie się żadnego zła?
Kto przechytrzy cały świata spryt?
Odpowiedź prosta: my!
Kto zapędzi zbójów w kozi róg?
Kto nauczy osła mądrych słów?
Kto zgromadzi piegów milion dwa
Odpowiedź każdy zna
<EOST>
Dwie głowy, dwie szyje
Podwójny brata brat
Dwie głowy, dwie szyje
Dwa razy ja
<EOST>
My nie wiemy czasem kto jest kto
Gdzie jest lustro, gdzie prawdziwy nos
Gdy dla draki nabroimy coś
Kto winien? Ja czy on?
Za to po nagrody jest nas dwóch
Każdy ma przeważnie pusty brzuch
I apetyt kilku wilków na
Przygodę co nas gna
<EOST>
Dwie głowy, dwie szyje..<EOST>.",0
"Zabierz mnie w podróż na daleki ląd
Nieważne jaki - byle dalej stąd
Tam gdzie wody czyste, prawdy oczywiste
Gdzie mnie nie ogarnie wielki supermarket
W którym będę musiał darmo kupić coś
<EOST>
Spotkaj mnie w niebie, w którym jestem wart
Więcej niż debet kredytowych kart
Nie chcę dłużej zostać tu gdzie mogę dostać
Zachwyt i marzenie w promocyjnej cenie
Tych radości sztucznych mam serdecznie dość!
<EOST>
Mówisz mi, że nie ma takich miejsc
Cały nasz świat, wokół taki jest
Świat cały to jeden wielki sklep
Ktoś stworzył go jak na muchy lep
<EOST>
Zabierz mnie w podróż na tę jedną z wysp
Na której uśmiech to nie tylko zysk
Życie jak Hawaje, hotelowe raje
Wyczerpałem limit, dla mnie to last minute
Zanim sam się zmienię w reklamowy klip
<EOST>
Mówisz mi, że nie ma takich miejsc
Cały nasz świat, wokół taki jest
Świat cały to jeden wielki sklep
Ktoś stworzył go jak na muchy le<EOST>p",0
"Ja wierzę - oni tańczą wciąż
Oni żyją swoim życiem
I dopłyną tam gdzie chcą
I wierzę w ich podwodny świat
A orkiestra, która grała
Do tej chwili gra
<EOST>
Piękna aktorka
Mierzy kolię swą
Kelner się potknął
Pada twarzą w tort
<EOST>
Nieprawda, że już nie ma ich
Oni płyną, tylko wolniej
Tak jak wolno płyną sny
I nieprawda, nie znajdziecie ich
Tyle mil już przepłynęli
Tyle przetańczyli dni
<EOST>
Młody milioner
Dziś zakochał się
Bal już się zaczął
Wszyscy tańczą, więc
Nie przerywajcie tego!
<EOST>
Zostawcie Titanica!
Nie wyciągajcie go!
Tam ciągle gra muzyka
I oni tańczą wciąż
<EOST>

Piękna aktorka mruży oko i
Młody milioner puka do jej drzwi
Pozwólcie im śnić!
<EOST>
Zostawcie Titanica!
Nie wyciągajcie go!
Tam ciągle gra muzyka
A oni w tańcu śnią
Niezatapialnie śnią
Nieosiągalnie śnią
Nieosiągalny, niezatapialny sen
<EOST>
Zostawcie Titanica!
Nie wyciągajcie go!
Tam ciągle gra muzyka
A oni w tańcu śnią
<EOST>
Zostawcie Titanica!
Nie wyciągajcie go!
Tam ciągle gra muzyka
A oni w tańcu śnią
Niezatapialny sen
<EOST>
Zostawcie Titanica!
Zostawcie Titanica!
Zostawcie Titanica!
Zostawcie Titanica<EOST>!",0
"[Verse 1]
Step one
Say you're sorry
And then walk away
From her eyes
<EOST>
Step two
Just don't worry
Foreknow it's not alright
But this is lie
<EOST>
[Refrain]
And sometimes you lose a person you love
And no one can help you in this sympathy
No no
I'm not crying now 
<EOST>
Sometimes you don't know what to say
Just surrender
It's time to work on ...
So no
No no
I'm not pretending now
<EOST>
I'm ready for a heartbreak
Heartbreak
It wasn't you, it wasn't me to stand up until the end
I'm ready for a heartbreak
Heartbreak
‘Til the end 
<EOST>
[Verse 2]
Cloudburst across your body
What would you do when there's no one who can help you?
And your friends just walk away
You don't know why
Don't know how to leave your way
And you feel
Susceptible
<EOST>
[Refrain x2]
And sometimes you lose a person you love
And no one can help you in this sympathy
No no
I'm not crying now 
<EOST>
Sometimes you don't know what to say
Just surrender
It's time to work on ...
So no
No no
I'm not pretending now
<EOST>
I'm ready for a heartbreak
Heartbreak
It wasn't you, it wasn't me to stand up until the end
I'm ready for a heartbreak
Heartbreak
Until the en<EOST>d",0
